date,open,high,low,close,volume,sma,rsi,sma_200,distance_from_sma_200,volatility_100,position_in_200_range
2023-03-13 00:00:00,1558.49,1699.97,1544.57,1672.75,13967891188.499998,1547.3100000000002,59.007162060083495,1423.3232500000001,0.17524251781877365,0.027181529700077464,0.8701345452909149
2023-03-14 00:00:00,1671.66,1781.07,1666.0,1708.72,65211714924.50839,1552.8958333333333,61.503694532896986,1424.0798000000002,0.1998765799500841,0.027225545059468198,0.9240876569320076
2023-03-15 00:00:00,1705.04,1721.07,1617.88,1652.89,19833762797.583607,1560.7458333333334,55.82118516799759,1424.94135,0.15997054896329596,0.027409238320710783,0.8403455879044236
2023-03-16 00:00:00,1652.62,1694.22,1639.02,1658.91,17257648020.36215,1569.2858333333334,56.29014096430862,1425.8185499999997,0.1634790415652822,0.027404022317690995,0.8493752718654849
2023-03-17 00:00:00,1659.37,1766.08,1659.37,1743.94,30201930394.76128,1583.635833333333,62.36661325546547,1426.8041,0.22227010701749453,0.027721245403619855,0.9769158079467221
2023-03-18 00:00:00,1744.08,1840.67,1744.02,1796.69,14459727611.041803,1602.8341666666668,65.56483958764255,1427.99945,0.2581867591055445,0.027638074067496195,1.0
2023-03-19 00:00:00,1795.64,1844.23,1755.57,1799.55,11976182095.296053,1623.5966666666666,65.73486607287794,1429.1324,0.2591905410583372,0.02757868477549684,1.0
2023-03-20 00:00:00,1800.04,1816.79,1744.55,1760.3,10745813975.10349,1640.8991666666668,61.264129843041495,1430.03005,0.23095315374666417,0.027696497059538697,0.9444766660536702
2023-03-21 00:00:00,1760.27,1837.0,1725.25,1798.2,12973595973.359987,1671.3433333333332,63.82273476675523,1431.1784999999998,0.2564470469616476,0.027745101621636008,0.9980902802336933
2023-03-22 00:00:00,1797.79,1821.78,1713.49,1736.07,10831022955.199936,1697.1658333333335,57.15757537446067,1432.0980499999998,0.21225638146773548,0.028006564730774904,0.9102007327665473
2023-03-23 00:00:00,1736.34,1858.43,1718.33,1817.2,13820716099.501862,1725.631666666667,62.643679307360955,1433.32725,0.26781933434950045,0.028160437700347964,1.0
2023-03-24 00:00:00,1818.18,1821.79,1730.91,1750.0,10980967034.937744,1741.2683333333334,56.22173262566177,1434.08515,0.22029016198933504,0.028432333524892706,0.9072540576349784
2023-03-25 00:00:00,1749.71,1762.94,1717.86,1732.01,11601017881.786585,1746.2066666666667,54.60778090196633,1434.84545,0.20710561545147593,0.028199191759571186,0.8824251959810091
2023-03-26 00:00:00,1732.07,1798.41,1731.0,1761.52,8023849174.389528,1750.6066666666666,56.79860166549468,1435.4451000000001,0.22715943647026265,0.027594053770535507,0.9231533620404107
2023-03-27 00:00:00,1761.52,1782.91,1690.18,1707.6,8417258785.455161,1755.1658333333332,51.87224516478103,1435.75935,0.18933580338515635,0.027762028215146856,0.8487357844760957
2023-03-28 00:00:00,1707.45,1791.5,1702.01,1774.61,9757415238.165146,1764.8075,56.87791666320461,1436.0293,0.23577562101274674,0.027983428260901094,0.9412194987302637
2023-03-29 00:00:00,1774.52,1823.99,1764.08,1803.13,9548011563.71663,1769.74,58.84008299699152,1436.3745999999999,0.25533408903220667,0.027987727056625375,0.9805813183173238
2023-03-30 00:00:00,1802.99,1827.05,1765.4,1795.1,10395388838.768845,1769.6074999999998,58.039310702456454,1436.5534499999997,0.24958803308014774,0.02783971475941152,0.9694987302638841
2023-03-31 00:00:00,1795.23,1846.0,1782.04,1817.14,10958214915.427898,1771.0733333333335,59.6619837658356,1437.01785,0.26452152281894076,0.027836940595742574,0.9999171911228885
2023-04-01 00:00:00,1816.36,1841.75,1811.52,1817.06,10329452626.6318,1775.8033333333333,59.652966320098486,1438.06565,0.2635445398476766,0.027840300846623173,0.9998067792867394
2023-04-02 00:00:00,1817.06,1826.21,1775.0,1789.24,6199278060.289369,1775.0566666666666,56.45732542434112,1438.99355,0.24339681717127928,0.027909733259381845,0.961411063265982
2023-04-03 00:00:00,1788.95,1839.12,1763.0,1780.58,6679784659.59878,1778.7658333333331,55.461320284366224,1440.37535,0.236191663513264,0.02791618259691858,0.9494589820028705
2023-04-04 00:00:00,1775.6,1889.91,1770.73,1879.0,11141583996.17221,1783.9158333333332,63.37036487396605,1442.59035,0.3025180710518409,0.028375435148399273,1.0
2023-04-05 00:00:00,1879.0,1935.78,1860.41,1905.27,11580514457.961864,1796.8549999999998,65.1492979565059,1444.80375,0.31870504904212765,0.028383646754878887,1.0
2023-04-06 00:00:00,1905.27,1913.03,1856.24,1865.02,11586484696.705976,1807.9391666666668,60.315933252205376,1447.27455,0.2886428494165118,0.028484951551233963,0.9504694633474029
2023-04-07 00:00:00,1862.12,1883.09,1844.91,1853.74,9208408844.045069,1815.6241666666667,58.99499388047031,1449.7546000000002,0.27865778111688677,0.02840191852299258,0.9365886073612838
2023-04-08 00:00:00,1853.74,1879.0,1849.0,1855.68,9298216041.371656,1827.9641666666666,59.160649803968596,1452.31995,0.2777349784391518,0.028403560027180103,0.9389759176993221
2023-04-09 00:00:00,1855.11,1866.14,1829.0,1857.01,5970294474.952573,1834.8308333333334,59.28209772336326,1455.03665,0.2762633848432615,0.028404787083943513,0.9406125789104512
2023-04-10 00:00:00,1856.92,1904.61,1848.0,1885.87,7405572878.99046,1841.7258333333332,61.927843444944386,1457.8451,0.2936010828585286,0.02842352273350913,0.9761268966196177
2023-04-11 00:00:00,1890.29,1938.33,1885.3,1895.2,9639736045.970774,1850.0675,62.77006240755846,1460.8112000000003,0.2973613564846707,0.028422141623622468,0.9876081365443068
2023-04-12 00:00:00,1894.61,1930.0,1860.06,1908.85,10245367683.712158,1857.7099999999998,64.02397260413613,1463.64435,0.3041761135483493,0.028401247720478657,1.0
2023-04-13 00:00:00,1908.51,2022.0,1902.0,2008.64,13152150835.227224,1873.6750000000002,71.56412024186187,1467.2224,0.3690085429448187,0.028758964819774767,1.0
2023-04-14 00:00:00,2007.63,2130.0,2006.22,2107.57,13956404022.5792,1900.2025,76.76361238780933,1471.135,0.4326149537601921,0.028948671012615286,1.0
2023-04-15 00:00:00,2107.28,2112.96,2074.5,2089.25,17899705467.092876,1925.9250000000002,74.06290733318622,1474.9591500000001,0.4164799072570924,0.028977415131978684,0.981949494053777
2023-04-16 00:00:00,2088.63,2137.82,2076.0,2122.92,9272832786.084044,1946.2516666666668,75.75144207172593,1478.81745,0.4355524409047243,0.02898961354340361,1.0
2023-04-17 00:00:00,2122.6,2130.63,2062.06,2078.22,8879608633.84169,1960.6641666666667,69.301165521264,1482.5172999999998,0.4018183801295271,0.029103266464340968,0.9566137360717473
2023-04-18 00:00:00,2078.22,2123.06,2056.85,2092.83,10818847581.540735,1979.6483333333333,70.1944942521537,1486.32495,0.40805683171772095,0.029103529565537245,0.97079434716776
2023-04-19 00:00:00,2093.67,2107.05,1967.1,1981.65,10121134598.143476,1990.3075,56.677974756075805,1489.6849000000002,0.3302477591066405,0.029499322742456938,0.8628819350079591
2023-04-20 00:00:00,1980.49,1981.65,1917.36,1938.1,15695628542.024448,1997.1758333333335,52.41998247070692,1492.8567,0.29824918895430474,0.029591373831354517,0.8206118725006792
2023-04-21 00:00:00,1938.1,1956.74,1830.0,1838.38,12422352272.165218,1995.6233333333332,44.22676449047714,1495.4289999999999,0.22933285364935432,0.03010861724618191,0.7238226501533565
2023-04-22 00:00:00,1834.35,1887.36,1834.35,1868.86,13427480065.767445,1994.2058333333334,46.955822300631354,1497.9628500000001,0.24760103363044,0.02953208470490386,0.7534068408587955
2023-04-23 00:00:00,1869.12,1882.0,1839.41,1848.21,7809497062.825459,1990.29,45.33725092585354,1500.4736000000003,0.2317510951209003,0.029516375573751523,0.7333637457778468
2023-04-24 00:00:00,1848.21,1888.24,1810.19,1837.7,7375382210.29527,1984.3608333333334,44.496560330841554,1502.8427000000001,0.2228159340960966,0.02902880475967274,0.7231626354000854
2023-04-25 00:00:00,1839.26,1864.16,1804.76,1860.78,9177916724.0864,1972.0391666666665,46.82829620684175,1505.48655,0.23599908614261608,0.029038677009694855,0.7455643126140465
2023-04-26 00:00:00,1863.29,1963.93,1790.0,1865.73,9669740943.90544,1951.885833333333,47.3392720776877,1508.1891999999998,0.2370662778913947,0.02899811204198742,0.7503688317738867
2023-04-27 00:00:00,1866.5,1937.41,1849.73,1919.58,16137081936.11856,1937.7466666666667,52.668179954850594,1511.1825999999999,0.2702502000750936,0.02912133484406921,0.8026361765733585
2023-04-28 00:00:00,1919.62,1925.0,1875.22,1895.84,17307261170.94721,1918.8233333333335,50.25383004908971,1514.1248500000002,0.2521028236211827,0.028932017153843675,0.779593896804752
2023-04-29 00:00:00,1895.84,1916.94,1887.52,1904.53,8853391784.29081,1904.3491666666666,51.13682321981518,1517.2335999999998,0.2552648451761154,0.028920210321519577,0.7880284971075823
2023-04-30 00:00:00,1904.53,1938.7,1881.39,1892.35,5262009753.405011,1887.6425000000002,49.80250002655946,1520.2025,0.24480126825209128,0.028341902691504255,0.7762064681445819
2023-05-01 00:00:00,1892.94,1897.67,1808.52,1809.79,7328083478.977482,1873.3208333333332,41.83419753534723,1522.7799499999999,0.18847769173740442,0.02867650203004467,0.6960729122180377
2023-05-02 00:00:00,1808.25,1880.85,1808.25,1870.08,9673378163.522743,1867.6525000000001,48.33505870078123,1525.61935,0.2257841380944729,0.02877633692332205,0.7545909849749581
2023-05-03 00:00:00,1870.34,1892.98,1845.09,1874.03,8338110887.912115,1870.6233333333332,48.739284774906466,1528.5852499999999,0.2259898491104766,0.028776292535431604,0.7584248942035174
2023-05-04 00:00:00,1874.03,1917.0,1868.26,1878.06,8855867548.894463,1871.39,49.17619099492791,1531.4205,0.22635161276736207,0.028691754430335743,0.7623364522265791
2023-05-05 00:00:00,1878.01,2000.0,1871.34,1990.86,7156399180.62065,1883.2775000000001,59.56469528084207,1534.72255,0.2972116686498155,0.029259031988062876,0.8718212524750552
2023-05-06 00:00:00,1990.71,2018.49,1868.65,1898.07,10662067255.96863,1888.3083333333334,50.43253776358721,1537.6406999999997,0.23440411014094537,0.029646455894477643,0.7817583569515082
2023-05-07 00:00:00,1898.07,1934.98,1888.48,1913.16,11135926723.297115,1892.6733333333334,51.7286617767448,1540.73655,0.24171780048964242,0.029648135634049673,0.7964048608145359
2023-05-08 00:00:00,1913.16,1923.66,1813.1,1840.91,6233921635.46938,1890.6050000000002,45.58278281823222,1543.5322499999997,0.1926605355994346,0.0298376144600693,0.7262782932794969
2023-05-09 00:00:00,1841.66,1862.6,1832.54,1848.64,11496171817.833504,1884.6933333333334,46.31765292402926,1546.26315,0.195553292465128,0.029468007515986726,0.7337811080482975
2023-05-10 00:00:00,1848.64,1888.97,1792.57,1858.8,6373057170.18455,1881.6066666666666,47.32454163757925,1548.9769000000001,0.20001789568327313,0.028961418175258085,0.7436425049501105
2023-05-11 00:00:00,1858.74,1858.74,1774.2,1796.09,10471130832.935846,1872.57,42.07843265757152,1551.30625,0.15779202204593698,0.02916325590057035,0.6827755561594905
2023-05-12 00:00:00,1796.09,1800.45,1741.08,1788.28,9217787395.589426,1863.8974999999998,41.461979836420326,1553.4881,0.15113852497486138,0.02894474776162881,0.6751950925961874
2023-05-13 00:00:00,1788.28,1816.45,1788.28,1804.4,10530874714.299135,1863.4483333333335,43.30810009572185,1555.1451000000002,0.1602775843874632,0.028954513736715884,0.6908413246884342
2023-05-14 00:00:00,1804.25,1823.86,1790.98,1799.1,5150212384.025403,1857.533333333333,42.82984024022291,1556.3682999999999,0.15596032121702819,0.028944159336608703,0.6856970920526457
2023-05-15 00:00:00,1799.1,1846.06,1786.36,1826.27,4914907456.467633,1853.5533333333333,46.11503309142117,1557.8606,0.17229359289271454,0.02895378731502981,0.7120685638855456
2023-05-16 00:00:00,1826.27,1831.0,1796.99,1821.41,7655256291.360313,1848.8324999999998,45.61015752931583,1559.1626499999998,0.1681975578365736,0.028742072576399904,0.7073513996195209
2023-05-17 00:00:00,1821.43,1835.92,1786.4,1826.2,6283428506.771688,1835.1108333333332,46.23493580659051,1560.15665,0.17052348557434932,0.02873013811109553,0.712000621190356
2023-05-18 00:00:00,1826.2,1831.73,1773.78,1796.79,6647945218.37179,1826.6708333333333,42.971096624265165,1561.16315,0.1509303175648233,0.028735972351385586,0.6834549831113871
2023-05-19 00:00:00,1796.78,1828.83,1796.5,1812.7,6170212643.307527,1818.2991666666667,45.22383099941741,1562.3949499999999,0.1602060029699918,0.02872841174860644,0.6988973871180649
2023-05-20 00:00:00,1812.42,1829.0,1807.64,1817.13,5092669091.509588,1816.3174999999999,45.86505664322689,1563.6029999999998,0.16214282014040668,0.027870677441249003,0.703197189113639
2023-05-21 00:00:00,1817.13,1828.54,1803.26,1806.42,3117917206.106029,1812.7991666666667,44.50851612241993,1565.0678500000001,0.15421194039606648,0.027776212287894005,0.6928019567496214
2023-05-22 00:00:00,1806.09,1826.47,1791.93,1818.16,3835867355.217712,1809.4125000000001,46.38064495565551,1566.4529,0.16068603147914634,0.027728036542609278,0.7041969173428583
2023-05-23 00:00:00,1818.29,1870.02,1815.35,1854.86,5183573151.892912,1814.3100000000002,51.849459669003515,1567.4919999999997,0.183329803278103,0.02772978388645182,0.739818301820864
2023-05-24 00:00:00,1854.85,1856.4,1778.31,1804.97,7537701078.994168,1815.7008333333335,45.11335438055442,1568.3583,0.15086584487741092,0.0278170252256931,0.6913945723492643
2023-05-25 00:00:00,1804.27,1815.67,1763.42,1809.86,8000139188.961748,1816.1558333333332,45.8558539040801,1569.3873999999998,0.15322704897465092,0.027451157447318977,0.6961408549132273
2023-05-26 00:00:00,1810.0,1838.2,1797.75,1835.42,7459269403.375004,1819.1825000000001,49.68714479466511,1570.6859999999997,0.1685467369034934,0.026593662825384834,0.7209496447567652
2023-05-27 00:00:00,1835.35,1836.33,1818.0,1827.72,6245753617.103617,1819.3033333333333,48.57209311530337,1573.1492500000002,0.16182237635748792,0.026584886937218284,0.7134759482859028
2023-05-28 00:00:00,1828.04,1860.12,1825.21,1854.69,4068177989.627464,1822.0766666666668,52.58570315021025,1576.8936500000002,0.17616682646924212,0.026611186033873625,0.7396532981325464
2023-05-29 00:00:00,1854.7,1926.74,1854.69,1893.48,7227287064.56947,1827.6833333333334,57.69909946960829,1579.7575,0.19858902394829592,0.02667738701478505,0.7773032573669293
2023-05-30 00:00:00,1892.86,1916.32,1883.13,1904.12,6762040908.702834,1836.6274999999998,59.00508003664255,1582.9484,0.2028945479208292,0.02667921686981054,0.7876305470357571
2023-05-31 00:00:00,1904.12,1913.71,1848.89,1865.88,6019457141.148654,1841.0591666666667,52.706894258046745,1585.9991999999997,0.17646969809316448,0.026756799560361384,0.7505144232635789
2023-06-01 00:00:00,1865.89,1888.2,1842.92,1869.0,5930556981.74496,1845.381666666667,53.146325683058166,1589.2612,0.1760181397494635,0.02650417947054447,0.753542726249175
2023-06-02 00:00:00,1869.22,1910.28,1851.85,1905.58,6237923582.653606,1853.6449999999998,58.06596962735475,1592.65695,0.19647862648638795,0.026520882240974743,0.7890476375354272
2023-06-03 00:00:00,1905.3,1909.9,1885.21,1888.02,6910486182.970303,1859.4666666666665,55.07631913782222,1595.8750999999997,0.1830625090898406,0.02650143603708181,0.772003727142136
2023-06-04 00:00:00,1888.01,1910.92,1884.92,1904.47,3798117031.943576,1863.6008333333332,57.29455665197441,1599.36725,0.19076466021171812,0.02635656925262853,0.7879702605117055
