date,open,high,low,close,volume,sma,rsi,sma_200,distance_from_sma_200,volatility_100,position_in_200_range
2023-01-20,21102,22352,20882,22281,29144534677.57505,19944.583333333332,84.28889981443974,19571.795,0.13842394118679466,0.02935104831893733,0.753644989585744
2023-01-21,22288,23344,22226,23116,41321936668.62795,20436.583333333332,86.5604912132128,19585.475,0.18026241385516573,0.02954915510828565,0.8502661420967369
2023-01-22,23116,23214,22320,22451,44077026803.66082,20851.25,77.01068698968491,19596.245,0.14567867466445747,0.02968341647892428,0.7733163619532516
2023-01-23,22453,23159,22326,23019,34124364415.43915,21306.666666666668,79.12873102405747,19602.175,0.1743084632190051,0.02976972636237939,0.8390418884517473
2023-01-24,23020,23158,22737,23023,36750647385.65293,21636.75,79.1433040869673,19608.335,0.17414354660913337,0.029747080637266464,0.8395047442721593
2023-01-25,23022,23074,22350,22934,35621897292.95152,21925.083333333332,77.84096258315476,19614.945,0.1692105177965067,0.029747470127407874,0.8292062022679936
2023-01-26,22935,23800,22845,23117,42772537174.72366,22111.583333333332,78.62001013180848,19626.04,0.17787388591891176,0.02969907452758392,0.8503818560518398
2023-01-27,23116,23500,22558,23112,37099702812.22777,22295.25,78.53876436595863,19639.18,0.1768312118937756,0.029699578018954512,0.849803286276325
2023-01-28,23112,23200,22895,22972,36109035905.258965,22435.916666666668,76.16538057213225,19657.125,0.16863478255339984,0.02969170250346755,0.833603332561907
2023-01-29,22972,23950,22955,23703,19567219823.87809,22629.5,79.62722891426841,19677.445,0.2045771186249028,0.02983513322015196,0.9181902337421893
2023-01-30,23703,23874,22589,22691,38438621263.58117,22793.416666666668,65.45359690809845,19687.93,0.15253355736230267,0.03017553026702788,0.8010877111779681
2023-01-31,22691,23211,22545,23101,38594596831.97205,22960.0,67.94318739965142,19697.64,0.1727800893914195,0.03018362710475644,0.8485304327701921
2023-02-01,23101,23650,22800,23565,32683643418.329483,23067.0,70.53141886948897,19709.56,0.1956126874471068,0.030217778580390153,0.9022217079379773
2023-02-02,23569,24244,23542,23863,37452064508.17389,23129.25,72.08998696301055,19723.73,0.20986243474231298,0.029882158228556988,0.936704466558667
2023-02-03,23865,23919,23226,23339,44735297656.69828,23203.25,65.52720596207763,19732.375,0.1827770352023008,0.02989487188058617,0.8760703540847026
2023-02-04,23338,23581,23271,23416,41267040610.76361,23236.333333333332,66.01678359457205,19732.375,0.18667925173730987,0.029884951999812844,0.8849803286276325
2023-02-05,23416,23447,22772,22889,21063097082.257824,23225.166666666668,59.76118521265688,19728.515,0.1601988289539279,0.029982017078799418,0.8239990742883592
2023-02-06,22889,23147,22645,23008,26678691424.549904,23231.333333333332,60.66751634420714,19727.57,0.16628657254796209,0.02996822468657104,0.8377690349456144
2023-02-07,23008,23341,22646,23209,33963650031.470352,23239.0,62.21557809007491,19730.605,0.17629439137826744,0.029957892440040473,0.8610275399213145
2023-02-08,23209,23435,22680,22840,38850594358.69947,23216.333333333332,57.72391015074183,19733.405,0.15742822893464162,0.029969546216984288,0.8183290904883129
2023-02-09,22838,23005,21850,22000,34247782005.793324,23135.333333333332,49.043715417113305,19729.835,0.11506254360464753,0.030213130285520046,0.7211293682018052
2023-02-10,22000,22003,21550,21730,51161546272.35185,22970.916666666668,46.61716804217919,19729.035,0.10142234528956942,0.03022521346452544,0.6898866003239991
2023-02-11,21730,21772,21490,21677,42389972640.44812,22886.416666666668,46.134632546692295,19732.8,0.09852631152193307,0.03022716125221958,0.6837537607035409
2023-02-12,21677,22087,21671,21970,23574706405.838543,22792.166666666668,49.26141837868969,19728.855,0.11359731722900293,0.029981406140803375,0.7176579495487155
2023-02-13,21970,21977,21376,21672,25877166000.55028,22634.416666666668,46.31660005038957,19718.215,0.09908528738529324,0.02999742948345788,0.6831751909280259
2023-02-14,21672,22320,21581,22257,36761909546.14395,22500.583333333332,52.33985492215939,19710.015,0.12922288491409067,0.030105564652826263,0.7508678546632724
2023-02-15,22257,24277,22059,24148,45363697019.73754,22568.0,65.72646189733469,19711.09,0.2250971407466558,0.031187620199369874,0.9696829437630178
2023-02-16,24148,25243,24032,24559,44336284482.19016,22663.25,67.84071288580219,19714.65,0.24572335801041348,0.028393476393186155,1.0
2023-02-17,24560,25009,23360,24822,48144978044.45546,22824.333333333332,69.15207365759255,19723.95,0.2584700326253108,0.02603954889920054,1.0
2023-02-18,24823,24871,24083,24600,54200707340.94142,22957.0,66.68037392356804,19732.175,0.24669480176412387,0.023513116239718877,0.975480450629556
2023-02-19,24600,25188,24283,24519,24900444765.27695,23066.166666666668,65.75684982935779,19737.435,0.24225868254917615,0.02182710757678749,0.9665341285619615
2023-02-20,24519,25107,23862,24807,33664683478.33256,23230.083333333332,67.48139382576609,19749.16,0.25610405708394685,0.021819351095761857,0.9983432736911863
2023-02-21,24807,25243,24295,24467,38997046274.497246,23435.666666666668,63.42067832279926,19756.775,0.23841062116666298,0.021758622805195308,0.9607908106914071
2023-02-22,24467,24531,23596,23791,41991954878.4476,23607.416666666668,56.181868598769256,19759.775,0.20401168535572892,0.02192540858748734,0.8861276783741993
2023-02-23,23791,24597,23624,23939,40336608135.49699,23795.916666666668,57.33017257220251,19763.665,0.21126319435185725,0.021697213785384674,0.9024740446211619
2023-02-24,23940,24123,22874,23223,42356618035.349625,23900.333333333332,50.4430146963906,19760.11,0.17524649407316048,0.021871326335191385,0.8233929754804507
2023-02-25,23222,23231,22791,22924,35081974267.07997,24004.666666666668,47.85748511033471,19759.395,0.16015697849048513,0.021929662554592715,0.7903688977247625
2023-02-26,22924,23680,22860,23646,22999909593.10942,24120.416666666668,53.99015939204135,19759.445,0.19669353061282846,0.022095000876706728,0.8701126573889993
2023-02-27,23646,23885,23132,23323,24469102669.371048,24051.666666666668,51.09491256906368,19754.98,0.1806136984193353,0.022160775669266254,0.8344378175392092
2023-02-28,23322,23595,23178,23282,28832423816.47872,23945.25,50.72308408696845,19750.435,0.17880947938615016,0.02214477463484371,0.8299094322951182
2023-03-01,23281,23977,23035,23414,25534054046.06684,23827.916666666668,51.93580651777506,19745.455,0.18579186957201027,0.021589815861780933,0.8444886238126795
2023-03-02,23415,23791,23210,23464,32507897259.08433,23733.25,52.413536042693714,19741.29,0.1885748094476095,0.021514931977058633,0.8500110448420588
2023-03-03,23466,23550,22021,22303,27432755758.4402,23548.583333333332,41.979649106441244,19732.865,0.13024641885504198,0.022013895700027965,0.7217804285398719
2023-03-04,22303,22404,22161,22249,34239649135.07021,23335.416666666668,41.56519285982284,19724.42,0.12799261017560984,0.022014528907343355,0.7158162138281423
2023-03-05,22249,22643,22171,22412,13392431931.930376,23164.166666666668,43.38225987227577,19720.09,0.13650596929324357,0.022011463239796736,0.7338193063839187
2023-03-06,22412,22592,22285,22351,16080097920.160831,23044.166666666668,42.84531514172933,19715.105,0.13369926257050116,0.02201485083355688,0.727081952728076
2023-03-07,22351,22549,21944,22057,21124920006.05772,22887.333333333332,40.25899366215178,19718.72,0.11858173349994314,0.022076069449548506,0.6946101170753258
2023-03-08,22057,22272,21872,22093,27780357943.16268,22793.166666666668,40.730783093574026,19724.255,0.12009300224520515,0.02197462209894452,0.6985862602164788
2023-03-09,22093,22108,20078,20120,28493032424.783108,22559.5,27.78160357307769,19717.285,0.020424465133003868,0.023816410555103945,0.48067152639717253
2023-03-10,20118,20475,19580,19977,40173833477.66077,22253.75,27.108898052560235,19711.95,0.013446158294841417,0.023579450415707123,0.4648774022531478
2023-03-11,19977,20880,19865,20535,51593890225.48742,22021.416666666668,33.84084206738913,19707.045,0.04201314808993443,0.023689163277170043,0.5265076209410205
2023-03-12,20535,21582,20453,21072,37746654239.61721,21837.25,39.620234341285034,19703.825,0.06943702555214529,0.02380478035217143,0.585818422796554
2023-03-13,21073,24574,21056,24353,36639901908.82403,21915.5,61.65851667940383,19717.585,0.2350904028054146,0.02829704576528219,0.9481996907444223
2023-03-14,24354,26502,24054,25135,66799159801.95812,22054.75,64.94285626472733,19740.0,0.2733029381965552,0.028431693851919772,1.0
2023-03-15,25164,25269,23946,24423,70714394276.37074,22231.416666666668,59.91083528738106,19761.99,0.23585732003710141,0.028587897007055493,0.9239884701612042
2023-03-16,24423,25200,24224,25022,63107437928.81401,22462.5,62.540523577103706,19787.215,0.26455390513520977,0.028660879200726956,0.98793637237109
2023-03-17,25022,26999,24697,26886,60688056874.81415,22835.333333333332,69.2911565246595,19821.185,0.3564274789827146,0.02947084985084239,1.0
2023-03-18,26887,27818,26651,27425,64617615617.80156,23258.166666666668,70.92293393124325,19858.565,0.3810162013216968,0.029459563533957595,1.0
2023-03-19,27425,28434,26896,28335,46473651090.578415,23781.333333333332,73.48465611590598,19899.085,0.4239348191135422,0.02957226039147305,1.0
2023-03-20,28336,28554,27236,27865,46394763656.03816,24262.333333333332,70.0519032814513,19939.05,0.397508908398344,0.029654313656468277,0.9626004615262195
2023-03-21,27865,28492,27423,28209,55315948514.426994,24936.416666666668,71.11545040210366,19980.565,0.4118219379682207,0.029647854454778765,0.9899737407495822
2023-03-22,28210,28889,26736,26736,34430928756.27183,25499.666666666668,61.108175818962096,20015.695,0.33575176879943464,0.030200685829224798,0.8727619957030317
2023-03-23,26742,28800,26685,28430,35394833933.50181,26157.583333333332,66.88027648324766,20058.415,0.4173602450642286,0.03059761599924176,1.0
2023-03-24,28429,28480,27495,27849,20360807194.56342,26722.333333333332,63.404566509201096,20099.125,0.385582705714801,0.030702411388670955,0.9541146738271995
2023-03-25,27849,27883,27059,27217,21551272690.41361,26961.0,59.76603970495134,20141.095,0.35131679782057523,0.03072546879487405,0.9042015479387142
2023-03-26,27220,28211,27191,27859,15053754845.31385,27188.0,62.1426495380354,20185.345,0.3801597148822573,0.030563838957372448,0.9549044384773338
2023-03-27,27859,28162,26545,26968,14450374261.063795,27400.083333333332,57.10138904470742,20223.47,0.33350013622785796,0.03075404689192281,0.8845364081503712
2023-03-28,26970,27502,26669,27430,18519053231.63728,27600.75,58.96047984623978,20254.125,0.3542920269327853,0.03077621211726586,0.921023534986574
2023-03-29,27432,28633,27132,28407,17658503318.910484,27727.5,62.64702718694276,20288.215,0.40017246465497336,0.030884424586771472,0.9981835413046912
2023-03-30,28415,29173,27730,27983,21097595427.48953,27774.0,60.122887711335515,20319.99,0.37711681944725356,0.03093623748407893,0.9646975201389986
2023-03-31,27983,28645,27546,28465,22702531379.35043,27784.833333333332,61.997415488740465,20350.18,0.39875912645490114,0.03094007188323983,1.0
2023-04-01,28472,28801,28273,28396,19112345639.9622,27829.083333333332,61.55135624703011,20390.78,0.39259018046391564,0.030945689930003552,0.9945656454280539
2023-04-02,28396,28584,27880,27958,10085380788.870918,27808.166666666668,58.66590060866848,20430.745,0.36842782776643734,0.031015114132758096,0.9600693077104828
2023-04-03,27959,28498,27586,28087,11682876586.814528,27920.75,59.2714863201661,20472.24,0.37195538934674455,0.03101347370737631,0.9702291879971647
2023-04-04,28087,28430,27273,28195,19711493345.47604,27901.166666666668,59.8024749038367,20515.1,0.3743535249645384,0.03099762190263625,0.9787351342836891
2023-04-05,28196,28778,27839,28253,14871614372.831093,27934.833333333332,60.10329893757391,20556.305,0.3744201596541791,0.030999406955734526,0.9833031424746003
2023-04-06,28253,28304,27730,28031,16507617903.813946,28002.666666666668,58.30473168901327,20597.83,0.3608715092803464,0.030984342244549965,0.965818697330078
2023-04-07,28032,28133,27800,27920,13079528995.139923,28007.75,57.380151153571305,20639.86,0.3527223537368955,0.030984333214705378,0.9570764747578168
2023-04-08,27920,28165,27868,27940,10141276803.893911,28088.75,57.51089168994548,20684.605,0.35076304333585295,0.030983842448836202,0.9586516499960621
2023-04-09,27941,28264,27824,28151,8844199146.1801,28148.833333333332,58.94187514110555,20730.28,0.35796525661978523,0.03097435638627474,0.9752697487595495
2023-04-10,28151,29314,28115,29195,11429030269.731691,28214.5,65.18895163436528,20779.715,0.40497595852493645,0.03112546338442923,1.0
2023-04-11,29195,30549,29099,30164,17475381731.251884,28396.25,69.78429902855693,20836.455,0.44765508336230886,0.031240279869327484,1.0
2023-04-12,30164,30500,29699,29801,18320296514.777645,28507.583333333332,66.2557793499187,20889.9,0.42657456474181293,0.03129475460516965,0.974784662406224
2023-04-13,29812,30607,29797,30363,18407698928.06657,28671.5,68.87937837370654,20947.13,0.44950644790002253,0.03130287371593514,1.0
2023-04-14,30363,31020,30019,30347,16404033694.47376,28870.583333333332,68.71557546975933,21002.885,0.4448967368054437,0.031309942634293236,0.9989037341555327
2023-04-15,30345,30610,30243,30357,20984067684.216217,29059.75,68.76557093916469,21059.26,0.4415036425781344,0.03131411373613175,0.9995889003083248
2023-04-16,30357,30563,30163,30332,11028264273.146706,29237.833333333332,68.47097032077377,21113.205,0.43663645571574744,0.031319716483084445,0.9978759849263447
2023-04-17,30333,30426,29267,29485,11188035367.077024,29340.5,59.214991406505526,21163.6,0.39319397456009386,0.031505141895094804,0.9398424117848578
2023-04-18,29485,30480,29136,30239,16771824487.579355,29524.5,63.894133798757174,21217.335,0.42520255253546224,0.03156183834282157,0.9915039397053785
2023-04-19,30239,30453,29045,29239,18078539248.52104,29634.416666666668,54.898362042597206,21267.16,0.3748427152473579,0.03179410871378175,0.9229873244261734
2023-04-20,29239,29317,28010,28100,24136616861.63636,29647.75,46.81374847981561,21311.335,0.31854714873563766,0.03209194675030431,0.8449468996231586
2023-04-21,28099,28358,27208,27281,21695904964.79905,29575.25,42.021728180038004,21350.08,0.27779380686161353,0.03227582509774669,0.7888317917094896
2023-04-22,27281,27775,27153,27629,20420333533.71415,29444.75,44.61596632001594,21387.09,0.2918541045088415,0.031233958457507382,0.812675573826653
2023-04-23,27629,27878,27354,27477,11700230849.968126,29220.833333333332,43.696283441947664,21423.905,0.2825392943069903,0.031198846145389827,0.8022610483042137
2023-04-24,27478,27992,27000,27380,11435645306.771605,29019.083333333332,43.0859096279235,21460.735,0.27581837248351465,0.03043563699529874,0.7956149366221309
2023-04-25,27381,27761,27206,27623,16443099944.64734,28790.75,45.15283501862996,21501.515,0.2847001711274764,0.030440438498571674,0.8122644741349777
2023-04-26,27622,30008,27622,27911,17061823985.865343,28587.75,47.58253105519478,21543.71,0.295552158843579,0.030412825643113397,0.8319972593353888
2023-04-27,27910,29882,27274,29683,30540034741.28477,28531.583333333332,59.47721611983775,21594.77,0.37454578122387966,0.031005330790734253,0.9534087016101405
2023-04-28,29687,29777,28932,29342,26238597379.49954,28449.083333333332,56.805780118586654,21645.41,0.355576078254004,0.030849026075519193,0.9300445357999315
2023-04-29,29343,29456,29078,29262,18730801539.18156,28430.5,56.168388429662826,21696.75,0.34868125410487744,0.03082211306848907,0.924563206577595
2023-04-30,29262,29961,29117,29380,9711415138.827158,28358.916666666668,56.935936490619866,21747.945,0.3509322375056586,0.0303689567390042,0.9326481671805413
2023-05-01,29380,29506,27818,27849,14707008604.647,28243.083333333332,45.74348428266518,21790.34,0.2780433898690888,0.030667962585325663,0.8277492291880781
2023-05-02,27847,28891,27684,28710,19980169281.008976,28293.916666666668,51.515818784501,21838.085,0.3146757144685535,0.030637615233077446,0.8867420349434738
2023-05-03,28709,28831,28168,28343,17699097406.188805,28382.416666666668,49.11709701564314,21884.285,0.29513027270481995,0.030593225813778414,0.8615964371360055
2023-05-04,28343,29367,28307,28898,19944381490.560024,28488.166666666668,52.70365957250862,21931.925,0.3176225981075533,0.030639619992661897,0.8996231586159644
2023-05-05,28898,29690,28777,29578,12676760580.080193,28663.25,56.728164468753995,21982.2,0.345543212235354,0.030702477617542346,0.946214457005824
2023-05-06,29589,29849,28445,28902,4971523630.54862,28790.083333333332,51.9918287141441,22030.625,0.3119010468382082,0.03080665138970048,0.8998972250770811
2023-05-07,28902,29169,28712,28952,6463808309.438925,28900.833333333332,52.308995870466006,22079.255,0.31127612774978136,0.030805408521654414,0.9033230558410414
2023-05-08,28951,28983,27321,27345,10199066943.170338,28853.666666666668,42.573775868592534,22120.665,0.23617440976570997,0.031339860674097594,0.7932168550873587
2023-05-09,27346,27823,27295,27719,21535578788.860283,28690.0,45.13307143910975,22163.305,0.2506708724172681,0.031219040495107684,0.8188420692017815
2023-05-10,27719,28325,26855,27710,8876813250.933558,28554.0,45.08100482198662,22205.92,0.24786543408244296,0.030891597536377744,0.8182254196642685
2023-05-11,27710,27986,26750,26851,17159331951.189877,28353.083333333332,40.302108804514745,22242.66,0.20718475218341692,0.031030583151621917,0.7593696471394313
2023-05-12,26851,27088,25855,26478,7754296234.077171,28111.25,38.39862152625846,22278.345,0.18850839234242933,0.031016248411586792,0.7338129496402878
2023-05-13,26475,27047,26376,26863,9157286238.193071,28029.083333333332,41.47137091046111,22311.3,0.2040087310017794,0.03102362177953815,0.7601918465227818
2023-05-14,26862,27194,26613,26892,8365379054.202115,27877.583333333332,41.7072412166585,22341.965,0.20365419961941575,0.03093193487005449,0.7621788283658787
2023-05-15,26892,27661,26765,27415,6019488454.419681,27800.25,45.93860659795942,22375.885,0.22520293610733172,0.030981530449259026,0.7980130181569031
2023-05-16,27415,27421,26873,26941,14570026781.747086,27637.166666666668,42.899280732447544,22407.525,0.2023193101424632,0.03094415107171313,0.7655361425145598
2023-05-17,26941,27426,26580,27375,12927093920.902998,27453.583333333332,46.39624150815964,22440.175,0.21991027253575343,0.030974426561330575,0.7952723535457349
2023-05-18,27376,27467,26392,26758,12580626234.913448,27274.916666666668,42.41893500181384,22470.69,0.19079565425004757,0.03106555855438428,0.7529976019184652
2023-05-19,26758,27169,26657,26840,12599487111.93878,27098.916666666668,43.116851172752035,22503.04,0.19272773811893856,0.0310137031179573,0.75861596437136
2023-05-20,26840,27155,26818,27073,11559136131.368769,27076.25,45.15116399065421,22536.17,0.20131326662871296,0.03077058916742491,0.7745803357314148
2023-05-21,27073,27269,26818,26912,3882362454.219783,27009.0,43.98071883620443,22569.44,0.19240885019743517,0.03074633258895486,0.7635491606714628
2023-05-22,26912,27090,26552,26856,8125825605.684245,26937.833333333332,43.557763485071796,22602.425,0.18819109011533058,0.030745760715998088,0.7597122302158273
2023-05-23,26857,27455,26810,27195,8025716966.179398,26966.5,46.887611328096646,22632.925,0.20156806952702758,0.030742685585585048,0.7829393627954779
2023-05-24,27195,27254,26090,26243,11685763863.312372,26946.916666666668,39.78855980999828,22657.485,0.15824858760802443,0.030930718970044728,0.7177115450496745
2023-05-25,26243,26600,25887,26474,17477200137.10873,26914.5,42.080111467490944,22683.825,0.1670871204481607,0.030837844656185748,0.7335388831791709
2023-05-26,26474,26939,26341,26778,11953749225.494,26905.0,45.04432490037867,22713.67,0.17893761774297162,0.0297002566407623,0.7543679342240494
2023-05-27,26779,26849,26591,26744,10994037071.45216,26849.083333333332,44.7683668790309,22756.505,0.17522440286854238,0.02965976699339674,0.7520383693045564
2023-05-28,26744,27725,26740,27535,6029471707.897409,26898.583333333332,52.11787986763646,22813.185,0.20697745623857425,0.029780130014975075,0.8062350119904077
2023-05-29,27535,28441,27535,27648,13144599279.47902,26921.333333333332,53.07845128229593,22861.03,0.20939432737720048,0.02976263192576296,0.8139773895169579
2023-05-30,27648,28046,27574,27854,13483205892.539597,27012.666666666668,54.85642641239353,22917.455,0.21540546277935302,0.02976418988281669,0.8280918122644741
2023-05-31,27855,27869,26860,27015,12766436369.815956,27027.25,47.0385825296048,22968.55,0.17617350681693014,0.02991560515072973,0.770606372045221
2023-06-01,27014,27342,26640,26864,10001106221.647074,27009.833333333332,45.77419595571848,23020.565,0.16695658859806445,0.029885513158398273,0.760260363138061
2023-06-02,26864,27289,26535,27239,12156086970.872988,27037.083333333332,49.41100661413107,23075.51,0.18042894826593223,0.029767052041083417,0.7859540938677629
2023-06-03,27247,27331,27050,27108,15428145241.775955,27058.083333333332,48.194985116812994,23126.925,0.17214026508063657,0.029770880522118737,0.7769784172661871
2023-06-04,27108,27296,26950,27220,6673279605.629511,27060.166666666668,49.34284727160989,23180.225,0.174276781178785,0.029600232282893074,0.7846522781774581
2023-06-05,27220,27456,25424,25628,6098045626.047618,27008.916666666668,36.84562301768443,23224.945,0.10346870573859272,0.03017775728886416,0.6755738266529634
2023-06-06,25628,27186,25393,27098,21208433571.87331,27060.916666666668,49.55131123746615,23277.35,0.16413595190174146,0.030545519140167714,0.776293251113395
2023-06-07,27095,27377,26269,26490,22188018260.83246,27036.916666666668,45.476110726307404,23326.71,0.13560806474637876,0.03060299623576659,0.7346351490236382
2023-06-08,26489,26809,26146,26545,14723854336.09437,27020.333333333332,45.90948065802035,23376.87,0.1355241313315256,0.030600985590094096,0.7384035628639946
2023-06-09,26544,26772,26312,26402,10197924963.780262,26925.916666666668,44.91000305999721,23430.04,0.12684400026632472,0.030606716907787337,0.7219765564680284
2023-06-10,26402,26522,25460,25743,10464066236.48124,26767.166666666668,40.53084698038445,23478.175,0.09646512133076786,0.030722153310974692,0.6725030126887361
2023-06-11,25761,26106,25668,26045,9755626714.244692,26616.416666666668,43.26128934687191,23525.45,0.1070989077785972,0.030305428163723978,0.6939108244134118
2023-06-12,26046,26202,25649,25825,10439993428.365507,26517.25,41.7572019507393,23571.805,0.09558856438868384,0.030320289962245763,0.678315729779542
2023-06-13,25825,26406,25720,25891,9761691909.31603,26436.166666666668,42.404151967351304,23618.675,0.09620882627835815,0.03031547827946217,0.6829942581697029
2023-06-14,25892,26064,25786,25869,9921875985.888603,26322.0,42.235740353520406,23665.545,0.09310814519589564,0.03031317978118948,0.681434748706316
2023-06-15,25868,25870,24790,25430,11982737579.702812,26182.166666666668,38.91449065129631,23709.935,0.07254617104601925,0.030334728870378875,0.6503154462323669
2023-06-16,25430,26468,25214,26371,15184095954.029512,26111.416666666668,48.299339734054705,23760.51,0.10986674949317173,0.03053746862624616,0.7122882882882883
2023-06-17,26371,26756,26174,26469,13604025863.641972,26181.5,49.17510302337797,23810.415,0.11165639070129602,0.029104381540032608,0.717969146085319
2023-06-18,26469,26650,26394,26645,9533422254.890305,26143.75,50.78737553107755,23858.18,0.1168077363822387,0.0290878957222433,0.7307163033244006
2023-06-19,26645,27032,26259,26669,8589379740.11672,26158.666666666668,51.01556902931758,23906.965,0.11553264916730333,0.028982008204075108,0.7324545520388209
2023-06-20,26669,28150,26648,27999,6651894946.454161,26279.833333333332,61.632812701908165,23961.785,0.16848556983546928,0.029268867298729257,0.8287825016296082
2023-06-21,27999,30770,27893,30120,19958565664.552258,26589.666666666668,72.04054529624932,24027.705,0.25355292983661976,0.02596847190207445,0.9824002317664953
2023-06-22,30121,30500,29575,30229,23757254196.777027,26963.5,72.45409125425645,24093.385,0.2546597333666482,0.025795579804486855,0.9902947780111537
2023-06-23,30228,31412,29823,30903,19613389213.798763,27368.333333333332,74.92395091264177,24163.205,0.27892802300026004,0.025687464364931887,1.0
2023-06-24,30904,30968,30278,30640,22630955878.97284,27769.583333333332,72.20342113849722,24231.44,0.2644729326858,0.02561601200537325,0.9816686415278455
2023-06-25,30640,31042,30356,30423,11736119929.84371,28147.25,69.94664556157343,24299.425,0.25200493427313614,0.024573006908340956,0.9665435282637486
2023-06-26,30423,30646,29950,30269,12076819255.30491,28513.916666666668,68.31475590889666,24364.78,0.2423260132043056,0.024510129127356887,0.9558095769150345
2023-06-27,30260,31008,30126,30679,16032184116.631308,28951.333333333332,70.30134693427742,24432.67,0.2556548260996445,0.0243299918476627,0.984386979856416
2023-06-28,30678,30733,29874,30104,14411853963.110468,29262.416666666668,64.22012018190824,24497.325,0.2288688662945852,0.024346754861180715,0.944308914755698
2023-06-29,30103,30824,29961,30593,8489428028.028098,29606.083333333332,66.84664065379597,24564.765,0.2454016962914158,0.024368110784016395,0.9783926953370042
2023-06-30,30594,31259,29470,30399,12545425127.446297,29918.916666666668,64.8138743648478,24631.155,0.2341686778391026,0.023778835990629032,0.9648707046769359
2023-07-01,30399,30640,30324,30614,21422361050.823097,30247.666666666668,66.04617858672644,24695.465,0.23966080411929883,0.02295310200098605,0.9798564159754652
2023-07-02,30614,30673,30192,30558,4210431244.432685,30460.916666666668,65.40366425662148,24759.38,0.23419891774349758,0.022852772606305624,0.9759531609395693
2023-07-03,30559,31376,30469,31262,7236318143.905301,30556.083333333332,69.42991719140144,24828.595,0.2591127286904474,0.022827639209126352,1.0
2023-07-04,31262,31321,30638,30707,14755008156.77765,30595.916666666668,63.18678910094844,24897.745,0.23332454405007366,0.022800536755902,0.9622603019175846
2023-07-05,30707,30872,30200,30437,12403890725.264544,30557.083333333332,60.34399677699705,24966.4,0.21911849525762617,0.022576153322545173,0.9439004487964097
2023-07-06,30441,31505,29897,30312,10260132141.46154,30529.75,59.020113131628264,25034.16,0.2108255279985428,0.022527101223051366,0.9354005167958657
2023-07-07,30312,30441,29737,30236,21776707863.50336,30514.166666666668,58.18429880107351,25102.365,0.20450802145534885,0.02226061369651315,0.9302325581395349
2023-07-08,30236,30378,30062,30118,13018507892.814608,30501.583333333332,56.83842327514825,25168.645,0.1966476542539338,0.022208844692042186,0.9222086223310213
2023-07-09,30118,30431,30075,30249,5608541981.756295,30465.75,57.999933508819474,25235.99,0.1986452681269884,0.022150954627438102,0.9311165510675915
2023-07-10,30249,30841,29966,30837,7559670230.189486,30526.833333333332,62.83448911768124,25306.27,0.21855176602478357,0.022226078855888363,0.9711002311981504
2023-07-11,30838,31033,30221,30587,12835219756.96589,30526.333333333332,59.688586722692364,25375.185,0.20539022671164756,0.02218323390688714,0.9541003671970624
2023-07-12,30587,30968,30223,30280,11753418050.421658,30516.416666666668,55.98196437838593,25442.375,0.19014046448100855,0.02220843592350393,0.9332245342037264
2023-07-13,30280,31809,30242,31664,13072555444.26232,30603.916666666668,66.17867436468458,25516.855,0.2409052761400259,0.0226527869741573,1.0
2023-07-14,31665,31718,29947,30119,21254274345.702217,30567.333333333332,51.76323465375011,25583.255,0.17729350702246446,0.02320227989448223,0.897736298649722
2023-07-15,30119,30392,30000,30341,21977151420.85325,30490.583333333332,53.33612975731646,25651.685,0.182807289267742,0.023194158490077475,0.9124305003971406
2023-07-16,30341,30444,30083,30272,6233916918.782722,30454.333333333332,52.760279624320596,25720.1,0.17697831656953128,0.023191087373235594,0.9078633836378078
2023-07-17,30272,30368,29679,29903,8356410453.563714,30409.833333333332,49.67169897284574,25786.635,0.15963172395312542,0.023228979564815025,0.8834392374900715
2023-07-18,29903,30272,29551,29717,10974383371.546566,30360.25,48.14185909715851,25852.415,0.14948642128791445,0.023230240706481668,0.8711278792692613
2023-07-19,29719,30186,29707,30046,13152758553.030825,30344.416666666668,51.015692396068964,25919.865,0.15918813620364142,0.02296401131715261,0.8925987387985397
2023-07-20,30046,30411,29593,29745,8545620844.326587,30313.333333333332,48.374405648486054,25985.595,0.14467265421476777,0.02274909708898129,0.8721178195388511
2023-07-21,29745,30055,29674,29879,11117456853.464512,30282.5,49.62481273609122,26051.375,0.14692602597751558,0.022719977486883924,0.8810475809676129
2023-07-22,29879,29988,29811,29839,8492627980.9282,30199.333333333332,49.241408676525324,26117.28,0.14250029099508071,0.022642802748112038,0.8772036065132552
2023-07-23,29839,30332,29650,30086,6745541064.873876,30157.583333333332,51.72185615557255,26183.7,0.14903546863124764,0.02265753728864775,0.8934503713706955
2023-07-24,30086,30143,28872,29104,7427606999.412798,30059.583333333332,42.77262719741558,26244.95,0.10893714790845474,0.0228937850862182,0.826699160574059
2023-07-25,29104,29365,29057,29202,15195244950.83804,29854.416666666668,43.81737818540286,26306.5,0.11006785395244521,0.02289639894556771,0.8327672870533895
2023-07-26,29202,29470,29109,29401,7929844775.363448,29794.583333333332,45.974236318555675,26368.795,0.11499217161800537,0.022733250923466505,0.8460439485679297
2023-07-27,29401,29674,29086,29156,13088677750.42505,29695.833333333332,43.747491623589575,26429.75,0.10315080543705483,0.022603884971690875,0.826460005535566
